Author ID,Author Name,Author URL
107946772,p. panayiotopoulos,https://www.semanticscholar.org/author/107946772
83342802,s. jeffers,https://www.semanticscholar.org/author/83342802
80470013,p. hoggett,https://www.semanticscholar.org/author/80470013
153899654,l. harrison,https://www.semanticscholar.org/author/153899654
52473551,karen l. duke,https://www.semanticscholar.org/author/52473551
143894066,a. esmail,https://www.semanticscholar.org/author/143894066
153616433,phil q. nelson,https://www.semanticscholar.org/author/153616433
4480298,s. everington,https://www.semanticscholar.org/author/4480298
49227460,d. deakins,https://www.semanticscholar.org/author/49227460
103359873,r. gowricharn,https://www.semanticscholar.org/author/103359873
50668871,k. koser,https://www.semanticscholar.org/author/50668871
65846584,d. woodrow,https://www.semanticscholar.org/author/65846584
144773527,j. amersfoort,https://www.semanticscholar.org/author/144773527
143860962,c. cortie,https://www.semanticscholar.org/author/143860962
46906870,c. wallace,https://www.semanticscholar.org/author/46906870
14476843,o. chmouliar,https://www.semanticscholar.org/author/14476843
6043221,e. sidorenko,https://www.semanticscholar.org/author/6043221
144551947,g. lazaridis,https://www.semanticscholar.org/author/144551947
14492363,k. romaniszyn,https://www.semanticscholar.org/author/14492363
15348458,f. e. kulluk,https://www.semanticscholar.org/author/15348458
12134901,h. van amersfoort,https://www.semanticscholar.org/author/12134901
31859063,h. rudolph,https://www.semanticscholar.org/author/31859063
143938662,james clarke,https://www.semanticscholar.org/author/143938662
115974913,jessika terwal,https://www.semanticscholar.org/author/115974913
116537243,j. burgers,https://www.semanticscholar.org/author/116537243
21083991,g. engbersen,https://www.semanticscholar.org/author/21083991
15790002,s. svallfors,https://www.semanticscholar.org/author/15790002
73920536,r. kloosterman,https://www.semanticscholar.org/author/73920536
113275318,jenny burley,https://www.semanticscholar.org/author/113275318
114348117,manfred klarberg,https://www.semanticscholar.org/author/114348117
144598600,d. r. thomas,https://www.semanticscholar.org/author/144598600
11209175,l. nīkora,https://www.semanticscholar.org/author/11209175
145018026,d. pearson,https://www.semanticscholar.org/author/145018026
15548451,p. ongley,https://www.semanticscholar.org/author/15548451
1902427,flemming seier nielsen,https://www.semanticscholar.org/author/1902427
8317811,k. koser,https://www.semanticscholar.org/author/8317811
116452763,t. mackrill,https://www.semanticscholar.org/author/116452763
116650549,j. thorburn,https://www.semanticscholar.org/author/116650549
114372255,otto hieronymi,https://www.semanticscholar.org/author/114372255
103562865,s. shami,https://www.semanticscholar.org/author/103562865
104694894,jinmi adisa,https://www.semanticscholar.org/author/104694894
98817120,f. reyntjens,https://www.semanticscholar.org/author/98817120
108160826,b. rutinwa,https://www.semanticscholar.org/author/108160826
67262856,lavik nj,https://www.semanticscholar.org/author/67262856
50989268,h. christie,https://www.semanticscholar.org/author/50989268
2918364,o. solberg,https://www.semanticscholar.org/author/2918364
3607390,s. varvin,https://www.semanticscholar.org/author/3607390
83590253,a. hermansson,https://www.semanticscholar.org/author/83590253
7509872,j. hörnquist,https://www.semanticscholar.org/author/7509872
1775216,t. timpka,https://www.semanticscholar.org/author/1775216
101563904,o. anacleti,https://www.semanticscholar.org/author/101563904
49060232,r. c. williamson,https://www.semanticscholar.org/author/49060232
145350885,m. hutt,https://www.semanticscholar.org/author/145350885
4288634,p. goyens,https://www.semanticscholar.org/author/4288634
48629766,d. porignon,https://www.semanticscholar.org/author/48629766
1413744363,e. m. soron'gane,https://www.semanticscholar.org/author/1413744363
6449732,r. tonglet,https://www.semanticscholar.org/author/6449732
66981845,p. hennart,https://www.semanticscholar.org/author/66981845
35429462,h. l. vis,https://www.semanticscholar.org/author/35429462
2394600,l. lee,https://www.semanticscholar.org/author/2394600
31693642,angharad thomas,https://www.semanticscholar.org/author/31693642
143859701,g. wilson,https://www.semanticscholar.org/author/143859701
113559807,rachel van der meeren,https://www.semanticscholar.org/author/113559807
117596221,nasreen mahmud,https://www.semanticscholar.org/author/117596221
88490105,r. bernuth,https://www.semanticscholar.org/author/88490105
1448785829,e. murphy‐lejeune,https://www.semanticscholar.org/author/1448785829
113703264,a. cain,https://www.semanticscholar.org/author/113703264
144943270,s. chen,https://www.semanticscholar.org/author/144943270
145745958,j. robinson,https://www.semanticscholar.org/author/145745958
118023127,irene heyes,https://www.semanticscholar.org/author/118023127
1409494707,michael lessard-clouston,https://www.semanticscholar.org/author/1409494707
113904216,diana masny,https://www.semanticscholar.org/author/113904216
47516129,b. hird,https://www.semanticscholar.org/author/47516129
69542891,john e. ingulsrud,https://www.semanticscholar.org/author/69542891
116648817,s. duffy,https://www.semanticscholar.org/author/116648817
12543234,f. banda,https://www.semanticscholar.org/author/12543234
80628559,c. morgan,https://www.semanticscholar.org/author/80628559
69847647,selina l. p. mushi,https://www.semanticscholar.org/author/69847647
69401696,g. zarate,https://www.semanticscholar.org/author/69401696
116575002,marisa cordelia,https://www.semanticscholar.org/author/116575002
112966036,salah ayari,https://www.semanticscholar.org/author/112966036
48763362,d. mont,https://www.semanticscholar.org/author/48763362
30963077,j. haaga,https://www.semanticscholar.org/author/30963077
3005307,r. forste,https://www.semanticscholar.org/author/3005307
46504780,k. l. brewster,https://www.semanticscholar.org/author/46504780
47281202,frances k. goldscheider,https://www.semanticscholar.org/author/47281202
46626589,gayle kaufman,https://www.semanticscholar.org/author/46626589
145805548,a. mcdaniel,https://www.semanticscholar.org/author/145805548
7973279,m. montgomery,https://www.semanticscholar.org/author/7973279
5993374,j. casterline,https://www.semanticscholar.org/author/5993374
49894871,d. alwin,https://www.semanticscholar.org/author/49894871
97923946,j. goody,https://www.semanticscholar.org/author/97923946
121065221,keith johnson,https://www.semanticscholar.org/author/121065221
34699899,c. conrad,https://www.semanticscholar.org/author/34699899
48485439,m. lechner,https://www.semanticscholar.org/author/48485439
52428945,w. werner,https://www.semanticscholar.org/author/52428945
79622716,b. berry,https://www.semanticscholar.org/author/79622716
94770505,g. martine,https://www.semanticscholar.org/author/94770505
40079384,k. white,https://www.semanticscholar.org/author/40079384
31461941,p. waggoner,https://www.semanticscholar.org/author/31461941
2645489,j. ausubel,https://www.semanticscholar.org/author/2645489
2704303,i. wernick,https://www.semanticscholar.org/author/2704303
47542825,a. kavee,https://www.semanticscholar.org/author/47542825
91723459,f. wittgenstein,https://www.semanticscholar.org/author/91723459
118850404,elizabeth mckeon,https://www.semanticscholar.org/author/118850404
40423056,s. watkins,https://www.semanticscholar.org/author/40423056
39420515,n. bennett,https://www.semanticscholar.org/author/39420515
144942047,s. j. olshansky,https://www.semanticscholar.org/author/144942047
143687030,j. chesnais,https://www.semanticscholar.org/author/143687030
4058749,s. becker,https://www.semanticscholar.org/author/4058749
81849353,r. black,https://www.semanticscholar.org/author/81849353
4308299,c. nathanson,https://www.semanticscholar.org/author/4308299
3981968,f. wang,https://www.semanticscholar.org/author/3981968
94186558,q. yang,https://www.semanticscholar.org/author/94186558
2176577,c. lloyd,https://www.semanticscholar.org/author/2176577
34730477,a. blanc,https://www.semanticscholar.org/author/34730477
50713661,r. rosenfeld,https://www.semanticscholar.org/author/50713661
6879930,b. carnes,https://www.semanticscholar.org/author/6879930
49571429,d. grahn,https://www.semanticscholar.org/author/49571429
115988058,udry,https://www.semanticscholar.org/author/115988058
6382993,d. macunovich,https://www.semanticscholar.org/author/6382993
51020158,t. modood,https://www.semanticscholar.org/author/51020158
113059493,p. james,https://www.semanticscholar.org/author/113059493
144580841,p. cohen,https://www.semanticscholar.org/author/144580841
103788677,kalbir shukra,https://www.semanticscholar.org/author/103788677
114152296,jack m. montgomery,https://www.semanticscholar.org/author/114152296
116937909,r. eatwell,https://www.semanticscholar.org/author/116937909
28639377,p. mendes,https://www.semanticscholar.org/author/28639377
2428623,j. bradley,https://www.semanticscholar.org/author/2428623
117208056,frederick j. simonelli,https://www.semanticscholar.org/author/117208056
108648016,cristián buchrucker,https://www.semanticscholar.org/author/108648016
115540754,gladys jozami,https://www.semanticscholar.org/author/115540754
107802791,m. bialogorski,https://www.semanticscholar.org/author/107802791
113695835,daniel bargman,https://www.semanticscholar.org/author/113695835
47316194,jeffrey lesser,https://www.semanticscholar.org/author/47316194
145720250,charu gupta,https://www.semanticscholar.org/author/145720250
143735095,m. sharma,https://www.semanticscholar.org/author/143735095
116392289,malik m. chaka,https://www.semanticscholar.org/author/116392289
112883075,li onesto,https://www.semanticscholar.org/author/112883075
2581593,a. sivanandan,https://www.semanticscholar.org/author/2581593
107661716,s. aurora,https://www.semanticscholar.org/author/107661716
3553920,m. khor,https://www.semanticscholar.org/author/3553920
40463507,k. malik,https://www.semanticscholar.org/author/40463507
115870127,s. linkogle,https://www.semanticscholar.org/author/115870127
118688241,s. harney,https://www.semanticscholar.org/author/118688241
78630439,w. robinson,https://www.semanticscholar.org/author/78630439
104191908,s. tapia,https://www.semanticscholar.org/author/104191908
82281217,r. schor,https://www.semanticscholar.org/author/82281217
15607549,j. guengant,https://www.semanticscholar.org/author/15607549
13736387,m. thunø,https://www.semanticscholar.org/author/13736387
13170117,e. pteroudis,https://www.semanticscholar.org/author/13170117
12443644,p. guibentif,https://www.semanticscholar.org/author/12443644
94071382,c. marie,https://www.semanticscholar.org/author/94071382
103547083,v. pérez,https://www.semanticscholar.org/author/103547083
14943539,p. m. sicron,https://www.semanticscholar.org/author/14943539
145088554,a. paltiel,https://www.semanticscholar.org/author/145088554
144756182,d. tal,https://www.semanticscholar.org/author/144756182
143954285,h. rosen,https://www.semanticscholar.org/author/143954285
117425542,lisa anteby,https://www.semanticscholar.org/author/117425542
1431033108,m. al-haj,https://www.semanticscholar.org/author/1431033108
1405633471,y. rosenbaum-tamari,https://www.semanticscholar.org/author/1405633471
108726053,s. d. pergola,https://www.semanticscholar.org/author/108726053
66460893,g. simon,https://www.semanticscholar.org/author/66460893
114627081,g. campani,https://www.semanticscholar.org/author/114627081
47899575,f. carchedi,https://www.semanticscholar.org/author/47899575
7453250,g. mottura,https://www.semanticscholar.org/author/7453250
11836100,reynard blion,https://www.semanticscholar.org/author/11836100
12072418,yusuf ziya irbec,https://www.semanticscholar.org/author/12072418
15184739,o. schmidt di friedberg,https://www.semanticscholar.org/author/15184739
46737926,giancarlo di gennaro,https://www.semanticscholar.org/author/46737926
14114814,david pizzuti,https://www.semanticscholar.org/author/14114814
32267388,massimo conte,https://www.semanticscholar.org/author/32267388
114829924,c. bonifazi,https://www.semanticscholar.org/author/114829924
13064909,r perez molina,https://www.semanticscholar.org/author/13064909
118657260,s. brédeloup,https://www.semanticscholar.org/author/118657260
40908796,j. hein,https://www.semanticscholar.org/author/40908796
50485125,i. menon,https://www.semanticscholar.org/author/50485125
3252000,a. mak,https://www.semanticscholar.org/author/3252000
11147078,x. yang,https://www.semanticscholar.org/author/11147078
84058220,a. bakan,https://www.semanticscholar.org/author/84058220
11626924,l. husson,https://www.semanticscholar.org/author/11626924
46374874,c. stevens,https://www.semanticscholar.org/author/46374874
153260412,d. cox,https://www.semanticscholar.org/author/153260412
49122448,a. stern,https://www.semanticscholar.org/author/49122448
15092301,z. skrbiš,https://www.semanticscholar.org/author/15092301
49365773,janet w. salaff,https://www.semanticscholar.org/author/49365773
39272145,d. ip,https://www.semanticscholar.org/author/39272145
114621527,chung‐tong wu,https://www.semanticscholar.org/author/114621527
1419860483,ruchira ganguly-scrase,https://www.semanticscholar.org/author/1419860483
74571303,roberta julian,https://www.semanticscholar.org/author/74571303
36470146,james goodman,https://www.semanticscholar.org/author/36470146
104714364,p. birnbaum,https://www.semanticscholar.org/author/104714364
104287578,triadafilos triadafilopoulos,https://www.semanticscholar.org/author/104287578
100674336,j. brodie,https://www.semanticscholar.org/author/100674336
100981749,s. kalberg,https://www.semanticscholar.org/author/100981749
77512776,m. kamali,https://www.semanticscholar.org/author/77512776
143656753,a. woodiwiss,https://www.semanticscholar.org/author/143656753
46568592,a. behnke,https://www.semanticscholar.org/author/46568592
107708835,j. halfmann,https://www.semanticscholar.org/author/107708835
50236072,r. flynn,https://www.semanticscholar.org/author/50236072
49815719,s. cattacin,https://www.semanticscholar.org/author/49815719
103557313,véronique tattini,https://www.semanticscholar.org/author/103557313
67136300,n. stevenson,https://www.semanticscholar.org/author/67136300
11883750,g. delanty,https://www.semanticscholar.org/author/11883750
2017710,annabel k. kiernan,https://www.semanticscholar.org/author/2017710
1469523382,j. o’neill,https://www.semanticscholar.org/author/1469523382
146048896,a. davidson,https://www.semanticscholar.org/author/146048896
46848686,b. s. turner,https://www.semanticscholar.org/author/46848686
2548086,k. tester,https://www.semanticscholar.org/author/2548086
101707203,e. işın,https://www.semanticscholar.org/author/101707203
66868565,j. jacobson,https://www.semanticscholar.org/author/66868565
113271583,l. medina,https://www.semanticscholar.org/author/113271583
152517237,s. akiner,https://www.semanticscholar.org/author/152517237
4541825,a. marx,https://www.semanticscholar.org/author/4541825
115866275,carolyn s. dunham,https://www.semanticscholar.org/author/115866275
145485028,s. tumanov,https://www.semanticscholar.org/author/145485028
104210848,charles a. coppel,https://www.semanticscholar.org/author/104210848
11314391,r. grosfoguel,https://www.semanticscholar.org/author/11314391
145668638,c. king,https://www.semanticscholar.org/author/145668638
49057535,b. hayes,https://www.semanticscholar.org/author/49057535
41174921,h. frisch,https://www.semanticscholar.org/author/41174921
6145046,m. wooden,https://www.semanticscholar.org/author/6145046
1404919196,l. kotler-berkowitz,https://www.semanticscholar.org/author/1404919196
6147455,m. song,https://www.semanticscholar.org/author/6147455
108599193,c. v. mavratsas,https://www.semanticscholar.org/author/108599193
47094285,a. wimmer,https://www.semanticscholar.org/author/47094285
108126988,athena s. leoussi,https://www.semanticscholar.org/author/108126988
1738191,s. draper,https://www.semanticscholar.org/author/1738191
102616896,s. kaviraj,https://www.semanticscholar.org/author/102616896
145028085,j. woodburn,https://www.semanticscholar.org/author/145028085
40376688,j. webber,https://www.semanticscholar.org/author/40376688
87122804,a. c. dale,https://www.semanticscholar.org/author/87122804
32742805,v. chervyakov,https://www.semanticscholar.org/author/32742805
145852526,v. shapiro,https://www.semanticscholar.org/author/145852526
49366550,sarah wayland,https://www.semanticscholar.org/author/49366550
52247308,p. kalilombe,https://www.semanticscholar.org/author/52247308
81616619,v. tilley,https://www.semanticscholar.org/author/81616619
152551482,h. schmeets,https://www.semanticscholar.org/author/152551482
103488283,nazli kibria,https://www.semanticscholar.org/author/103488283
1411626714,n. yuval-davis,https://www.semanticscholar.org/author/1411626714
144884886,donna k. flynn,https://www.semanticscholar.org/author/144884886
93927138,edward lipuma,https://www.semanticscholar.org/author/93927138
104941878,l. guarnizo,https://www.semanticscholar.org/author/104941878
107930980,a. dávila,https://www.semanticscholar.org/author/107930980
117142763,dimitra doukas,https://www.semanticscholar.org/author/117142763
11802609,j. streicker,https://www.semanticscholar.org/author/11802609
49986914,c. a. smith,https://www.semanticscholar.org/author/49986914
78718112,m. weismantel,https://www.semanticscholar.org/author/78718112
108540247,florence e. babb,https://www.semanticscholar.org/author/108540247
28083216,l. sansone,https://www.semanticscholar.org/author/28083216
66323571,h. e. page,https://www.semanticscholar.org/author/66323571
144851939,a. ong,https://www.semanticscholar.org/author/144851939
15182117,f. baker,https://www.semanticscholar.org/author/15182117
4688159,a. bondurant,https://www.semanticscholar.org/author/4688159
48115868,c. pinderhughes,https://www.semanticscholar.org/author/48115868
47725946,richard g. fuller,https://www.semanticscholar.org/author/47725946
46669178,s. kelley,https://www.semanticscholar.org/author/46669178
2627803,s. kim,https://www.semanticscholar.org/author/2627803
6914144,e. triffleman,https://www.semanticscholar.org/author/6914144
145164552,j. spurlock,https://www.semanticscholar.org/author/145164552
1975986990,melinda h. glass,https://www.semanticscholar.org/author/1975986990
47561486,s. bieber,https://www.semanticscholar.org/author/47561486
47472464,a. toia,https://www.semanticscholar.org/author/47472464
6288264,w. herron,https://www.semanticscholar.org/author/6288264
2208718,l. primavera,https://www.semanticscholar.org/author/2208718
6988809,r. javier,https://www.semanticscholar.org/author/6988809
7441123,d. elligan,https://www.semanticscholar.org/author/7441123
40523505,d. langen,https://www.semanticscholar.org/author/40523505
5974254,j. streltzer,https://www.semanticscholar.org/author/5974254
40321743,m. kai,https://www.semanticscholar.org/author/40321743
5898716,m. d. de rios,https://www.semanticscholar.org/author/5898716
38949480,a. weisman,https://www.semanticscholar.org/author/38949480
118050844,d. wellman,https://www.semanticscholar.org/author/118050844
4862370,m. dwairy,https://www.semanticscholar.org/author/4862370
41215143,j. uecker,https://www.semanticscholar.org/author/41215143
40076088,c. paradis,https://www.semanticscholar.org/author/40076088
1689523,s. friedman,https://www.semanticscholar.org/author/1689523
153809771,m. hatch,https://www.semanticscholar.org/author/153809771
144599965,r. johnson,https://www.semanticscholar.org/author/144599965
4771891,r. markoff,https://www.semanticscholar.org/author/4771891
1421870807,s. gopaul-mcnicol,https://www.semanticscholar.org/author/1421870807
1403785612,e. armour-thomas,https://www.semanticscholar.org/author/1403785612
144738445,g. gonzález,https://www.semanticscholar.org/author/144738445
145356760,c. costello,https://www.semanticscholar.org/author/145356760
1993069640,tammi r. la tourette,https://www.semanticscholar.org/author/1993069640
13488916,l. k. joyce,https://www.semanticscholar.org/author/13488916
144786574,m. valenzuela,https://www.semanticscholar.org/author/144786574
1454988726,s. clark-castro,https://www.semanticscholar.org/author/1454988726
47541426,k. black,https://www.semanticscholar.org/author/47541426
113023559,m. c. lópez,https://www.semanticscholar.org/author/113023559
30897607,d. lamar,https://www.semanticscholar.org/author/30897607
1459892885,d. scully-demartini,https://www.semanticscholar.org/author/1459892885
1460244683,n. boyd-franklin,https://www.semanticscholar.org/author/1460244683
108415833,t. morris,https://www.semanticscholar.org/author/108415833
4313129,b. bry,https://www.semanticscholar.org/author/4313129
16334139,m. wohi,https://www.semanticscholar.org/author/16334139
40590363,i. lesser,https://www.semanticscholar.org/author/40590363
1848473,m. smith,https://www.semanticscholar.org/author/1848473
1724872,y. kim,https://www.semanticscholar.org/author/1724872
144693969,d. grant,https://www.semanticscholar.org/author/144693969
39589812,r. miyamoto,https://www.semanticscholar.org/author/39589812
50650502,j. foster,https://www.semanticscholar.org/author/50650502
121364520,alayne yates,https://www.semanticscholar.org/author/121364520
38645224,j. edman,https://www.semanticscholar.org/author/38645224
6054129,s. h. franzblau,https://www.semanticscholar.org/author/6054129
49198001,a. g. nikelly,https://www.semanticscholar.org/author/49198001
1847555,h. myers,https://www.semanticscholar.org/author/1847555
5566682,p. satz,https://www.semanticscholar.org/author/5566682
83362370,b. miller,https://www.semanticscholar.org/author/83362370
5629654,e. bing,https://www.semanticscholar.org/author/5629654
46563458,g. evans,https://www.semanticscholar.org/author/46563458
50544555,m. richardson,https://www.semanticscholar.org/author/50544555
145229878,d. forney,https://www.semanticscholar.org/author/145229878
2649017,h. morgenstern,https://www.semanticscholar.org/author/2649017
8260169,e. saxton,https://www.semanticscholar.org/author/8260169
1412057984,l. d’elia,https://www.semanticscholar.org/author/1412057984
152778880,i. mena,https://www.semanticscholar.org/author/152778880
4426983,v. hood,https://www.semanticscholar.org/author/4426983
49930489,b. kelly,https://www.semanticscholar.org/author/49930489
46652694,c. martínez,https://www.semanticscholar.org/author/46652694
39901385,s. shuman,https://www.semanticscholar.org/author/39901385
1402442870,r. secker-walker,https://www.semanticscholar.org/author/1402442870
1908814,p. metcalf,https://www.semanticscholar.org/author/1908814
5940218,b. swinburn,https://www.semanticscholar.org/author/5940218
144858445,r. scragg,https://www.semanticscholar.org/author/144858445
7617697,e. dryson,https://www.semanticscholar.org/author/7617697
48824288,f. saini,https://www.semanticscholar.org/author/48824288
7942409,l. rowling,https://www.semanticscholar.org/author/7942409
46921066,a. rogers,https://www.semanticscholar.org/author/46921066
1856593,j. adamson,https://www.semanticscholar.org/author/1856593
80759751,m. mccarthy,https://www.semanticscholar.org/author/80759751
144664539,e. emerson,https://www.semanticscholar.org/author/144664539
3685304,s. azmi,https://www.semanticscholar.org/author/3685304
112892194,c. hatton,https://www.semanticscholar.org/author/112892194
80383690,a. caine,https://www.semanticscholar.org/author/80383690
34101248,robert e. parrott,https://www.semanticscholar.org/author/34101248
48379628,j. wolstenholme,https://www.semanticscholar.org/author/48379628
5016224,t. sheth,https://www.semanticscholar.org/author/5016224
6062406,m. nargundkar,https://www.semanticscholar.org/author/6062406
15284539,k. chagani,https://www.semanticscholar.org/author/15284539
115048353,s. anand,https://www.semanticscholar.org/author/115048353
143654069,c. nair,https://www.semanticscholar.org/author/143654069
87147401,s. yusuf,https://www.semanticscholar.org/author/87147401
2978167,n. murphy,https://www.semanticscholar.org/author/2978167
11793114,c. schraer,https://www.semanticscholar.org/author/11793114
3110858,m. theile,https://www.semanticscholar.org/author/3110858
4567402,e. boyko,https://www.semanticscholar.org/author/4567402
4326406,l. bulkow,https://www.semanticscholar.org/author/4326406
97303045,b. j. doty,https://www.semanticscholar.org/author/97303045
5787967,a. lanier,https://www.semanticscholar.org/author/5787967
48745913,m. ford,https://www.semanticscholar.org/author/48745913
3419859,s. havstad,https://www.semanticscholar.org/author/3419859
3162290,b. tilley,https://www.semanticscholar.org/author/3162290
50046482,m. bolton,https://www.semanticscholar.org/author/50046482
2683814,j. lindesay,https://www.semanticscholar.org/author/2683814
144781823,c. jagger,https://www.semanticscholar.org/author/144781823
49679196,m. j. hibbett,https://www.semanticscholar.org/author/49679196
7259242,s. peet,https://www.semanticscholar.org/author/7259242
7721330,f. moledina,https://www.semanticscholar.org/author/7721330
16021081,k. wrightson,https://www.semanticscholar.org/author/16021081
145867520,j. wardle,https://www.semanticscholar.org/author/145867520
6588698,w. duey,https://www.semanticscholar.org/author/6588698
145633978,d. bassett,https://www.semanticscholar.org/author/145633978
49129974,a. j. walker,https://www.semanticscholar.org/author/49129974
144999708,d. torok,https://www.semanticscholar.org/author/144999708
3008395,e. howley,https://www.semanticscholar.org/author/3008395
144684255,d. ely,https://www.semanticscholar.org/author/144684255
66900286,m. o. pease,https://www.semanticscholar.org/author/66900286
10286394,d. lee,https://www.semanticscholar.org/author/10286394
3573122,k. markides,https://www.semanticscholar.org/author/3573122
145031458,l. ray,https://www.semanticscholar.org/author/145031458
6784450,j. flaskerud,https://www.semanticscholar.org/author/6784450
7001096,a. nyamathi,https://www.semanticscholar.org/author/7001096
5505049,g. uman,https://www.semanticscholar.org/author/5505049
1429551003,v. l. shavers-hornaday,https://www.semanticscholar.org/author/1429551003
2142325,c. lynch,https://www.semanticscholar.org/author/2142325
4826125,l. burmeister,https://www.semanticscholar.org/author/4826125
2797388,j. torner,https://www.semanticscholar.org/author/2797388
34712417,r. evans,https://www.semanticscholar.org/author/34712417
144183079,f. ukoli,https://www.semanticscholar.org/author/144183079
20274526,m. greenberg,https://www.semanticscholar.org/author/20274526
32102944,d. schneider,https://www.semanticscholar.org/author/32102944
40699253,s. wen,https://www.semanticscholar.org/author/40699253
16596951,m. kramer,https://www.semanticscholar.org/author/16596951
1907940,s. bakhshi,https://www.semanticscholar.org/author/1907940
144225680,j. hawker,https://www.semanticscholar.org/author/144225680
47496110,s. ali,https://www.semanticscholar.org/author/47496110
40534124,p. o'connor,https://www.semanticscholar.org/author/40534124
2621069,b. crabtree,https://www.semanticscholar.org/author/2621069
74848223,r. m. nakamura,https://www.semanticscholar.org/author/74848223
145947174,c. f. allen,https://www.semanticscholar.org/author/145947174
145346327,e. d. smith,https://www.semanticscholar.org/author/145346327
30755355,s. l. merritt,https://www.semanticscholar.org/author/30755355
49045363,m. patel,https://www.semanticscholar.org/author/49045363
4025934,h. howe,https://www.semanticscholar.org/author/4025934
2550741,c. j. alo,https://www.semanticscholar.org/author/2550741
47302129,j. lumpkin,https://www.semanticscholar.org/author/47302129
31615896,r. y. qualls,https://www.semanticscholar.org/author/31615896
48328193,m. lehnherr,https://www.semanticscholar.org/author/48328193
145653804,n. edwards,https://www.semanticscholar.org/author/145653804
50034222,j. boivin,https://www.semanticscholar.org/author/50034222
34154371,f. m. marks,https://www.semanticscholar.org/author/34154371
4814571,r. bhopal,https://www.semanticscholar.org/author/4814571
52384040,h. kohli,https://www.semanticscholar.org/author/52384040
2086047,j. rankin,https://www.semanticscholar.org/author/2086047
48772595,r. williams,https://www.semanticscholar.org/author/48772595
120787638,s. eley,https://www.semanticscholar.org/author/120787638
2007671,k. hunt,https://www.semanticscholar.org/author/2007671
48613961,s. bhatt,https://www.semanticscholar.org/author/48613961
10004449,k. russell,https://www.semanticscholar.org/author/10004449
32776872,j. collins,https://www.semanticscholar.org/author/32776872
145174484,e. hawkes,https://www.semanticscholar.org/author/145174484
35766801,chi-yue chiu,https://www.semanticscholar.org/author/35766801
145896758,ying-yi hong,https://www.semanticscholar.org/author/145896758
95974721,g. gmelch,https://www.semanticscholar.org/author/95974721
46592861,m. gannon,https://www.semanticscholar.org/author/46592861
31699219,j. poon,https://www.semanticscholar.org/author/31699219
3198293,d. shek,https://www.semanticscholar.org/author/3198293
14061282,w. chang,https://www.semanticscholar.org/author/14061282
8366313,ramona n. mellott,https://www.semanticscholar.org/author/8366313
38939940,w. g. wagner,https://www.semanticscholar.org/author/38939940
39405072,s. broussard,https://www.semanticscholar.org/author/39405072
1455742287,elsa a rivera-sinclair,https://www.semanticscholar.org/author/1455742287
118222450,ellen feghali,https://www.semanticscholar.org/author/118222450
6120721,j. keaten,https://www.semanticscholar.org/author/6120721
32654435,l. kelly,https://www.semanticscholar.org/author/32654435
8056762,c. pribyl,https://www.semanticscholar.org/author/8056762
2712329,m. harvey,https://www.semanticscholar.org/author/2712329
4106495,a. a. pontius,https://www.semanticscholar.org/author/4106495
74218505,lisa lópez levers,https://www.semanticscholar.org/author/74218505
31857191,m. m. leach,https://www.semanticscholar.org/author/31857191
7327053,w. lonner,https://www.semanticscholar.org/author/7327053
48762305,juris g. dragūns,https://www.semanticscholar.org/author/48762305
78849705,c. lee,https://www.semanticscholar.org/author/78849705
5615615,l. osbeck,https://www.semanticscholar.org/author/5615615
11878368,f. moghaddam,https://www.semanticscholar.org/author/11878368
51917957,s. perreault,https://www.semanticscholar.org/author/51917957
1881432,g. horenczyk,https://www.semanticscholar.org/author/1881432
2292521,z. bekerman,https://www.semanticscholar.org/author/2292521
145155745,y. yoshida,https://www.semanticscholar.org/author/145155745
145194213,l. sauer,https://www.semanticscholar.org/author/145194213
46539487,r. skager,https://www.semanticscholar.org/author/46539487
66486932,a. sorenson,https://www.semanticscholar.org/author/66486932
50663905,christine fox,https://www.semanticscholar.org/author/50663905
3334242,m. brekelmans,https://www.semanticscholar.org/author/3334242
113461774,barbara morganfield,https://www.semanticscholar.org/author/113461774
47275298,w. t. hui,https://www.semanticscholar.org/author/47275298
134065124,h. kotze,https://www.semanticscholar.org/author/134065124
47853205,l. hill,https://www.semanticscholar.org/author/47853205
28098975,y. ben menahem,https://www.semanticscholar.org/author/28098975
1843307,r. dinkel,https://www.semanticscholar.org/author/1843307
12122677,u. lebok,https://www.semanticscholar.org/author/12122677
143755697,e. ng,https://www.semanticscholar.org/author/143755697
6230680,f. nault,https://www.semanticscholar.org/author/6230680
1401359868,d. roer-strier,https://www.semanticscholar.org/author/1401359868
70093163,rina cohen,https://www.semanticscholar.org/author/70093163
143907998,l. h. day,https://www.semanticscholar.org/author/143907998
31704447,j. stein,https://www.semanticscholar.org/author/31704447
49464849,m. farrag,https://www.semanticscholar.org/author/49464849
12566890,r. abusharaf,https://www.semanticscholar.org/author/12566890
12930424,a. borowski,https://www.semanticscholar.org/author/12930424
13765103,u. yanay,https://www.semanticscholar.org/author/13765103
5824254,l. neo,https://www.semanticscholar.org/author/5824254
5055331,d. drbohlav,https://www.semanticscholar.org/author/5055331
35033993,e. marcelli,https://www.semanticscholar.org/author/35033993
46314839,s. wallace,https://www.semanticscholar.org/author/46314839
48384879,c. delorme,https://www.semanticscholar.org/author/48384879
15893931,d. kamerschen,https://www.semanticscholar.org/author/15893931
6240989,v. chandra,https://www.semanticscholar.org/author/6240989
