Paper ID,Topic ID
4110f197bf4e5b92ff71508e44fbc403b855a469,543991
9ea8aa6065bb483c69108a13da7bd69c6f08184f,657396
835c6d306efe40ec44ec9f3af27225b3924b686b,3933270
2cc77a1959529400f43f84bfbd0c773b1c084b68,4777
47d2f2d4fbb0f4f243babf7cc35eea4039439da0,7618704
cd7f0997f1d5dd285fb3c88158fa8ed4ecad46a3,196508
dc9b0e7ef342384df9bdf67bf49ec6bce33d625a,11404
627147f92a17f0c40b165ca1140f0f441c494d66,105053
243232e89314c1dd3d9d4466b901bfbc331cdc9a,627904
a32eae0ad9b5db92feeb9b51e05e7aa73ce98385,4515540
326130c6f34cc869b109964d6d311b71d935433c,1096254
3de05d5ada555952c11cf9b3fbaa1efacde00514,8137228
a05982f98fe67c43231e1655bc6d6799e4d0d87c,138455
beaf6ea6f5f0c44e4678d8b9b5e2ec7f76b126cd,6535915
f3da47d1d2279dac479daff42dfda87b40c3ccd2,86212
7a0046d708d2fa5f51f834bab09bb24589a19cdf,193129
b58d58d71c9d5bf3c6087e3672c032a6f087795f,99483
f61b12cab2f3ce1b5ed630b46d8e0b972bbd8d66,16467
488ac5fca25814b5890a947efd8f25476cf13e9d,82308
641f444fb6e28afe3cea0c27e254ef0ef7e3d0e7,37654
df92109861c8e599c62067bb2ccb240f2257fa21,1246645
2ab934020f36b18663ef20fbdb6b754971f86bea,265973
5c8b94a49d8ca45ba2cde00d91810cf39288e034,681336
108bc8af199b02f74e083b411cafc88c03794aa6,275351
a8891df48077d05a4b88ef975ed32baffb656b91,3969758
a5c38bf4f91d54d6d8d865717e6ae30413b9ce49,10548
bc6cee23f2067b0bf879df69ba65a18bc70de48c,225675
86e7d3d64a1640b7b238fc1d8686aecd054c794e,17436
291a536a94401459e62a7a31b9edadbb6fc61fca,4592973
077ecf6428267296d5afd5ea2986db43eddceab3,156231
ecde310979e151bb7b86a7d2c52d2b015b1a8ba5,153447
b2bb73375d5a8b519a3c61c0122a67d6657ced45,34507
fb6ad5d59b51e24c4da80d21c8d50105a69ea149,220567
9b3214be44db397ae0b021e853204851837a9146,104367
769229e6864cefaf97ef6163baf4805d34ae9312,28512
1bce55ffa4ddf911537fa890a9d4dff80c1ab952,72931
2ed998392eeda1d71d41929fd0c5e1104bb30956,518159
34a4ed9173e4e975431b912ae2556dce551c7fd7,140703
2f4ffbbcda357a66e93e480e4346ba831fa8226e,2053365
e0ac7c85469df0e0d688511832bb38e6326e3500,5170998
e9d1d599503917600fa34a74347ce4ed4bf300d3,23172
e387734ef3309351842ebd4521b22701b24beb71,527134
51c5f53cf780980592ebfc60bfeb47f12d73ece8,684246
7e1efeeaf35dff1496832aa6f3d76906dbbc830b,116400
b00a9f1e055ec1879ba87fbf20f51a26f0f216d9,98492
9c03c02a1b3b6d1c44af1a909443e79f44ac84f3,4864633
cf1eed1759c3cf5707236a9804dae12ab9651f25,277873
b2f1ef5caf39f84dc4e5bdcc16cf2fe1b687159b,5329
9e5cb9c571396e1eb01bcfe613c1a60d8e070ed5,80024
35e4f0146d75c0cd8e01130fc30a54b8bcca95e0,19904
0fba0f4586b9c794d7922806c755392af27dc778,6517884
641facdc951e6b4ec9a8d0f158f68dd7f4e3f91b,3187
c8b1946c317da9d4224905d1c3ca3dcdde1420a6,987
eabbc210228ee7a8f2f4e83da452bf28c9ab2339,141784
f7a67a201b11ffbb095dc7cd90dd214a41d79d92,458960
ebe2a54440108f514d595e7186ce8141763a2380,261948
672b070bb21050124597355c3e7608b9eac17e54,403829
d6d34a28ba83f6ad5233acd121eece164d5ea5d1,169323
50e1996842b5e914d513e7cd7c986c9e26d480bc,26738
23a2d6c349a4dcbd8d01db00830e155691bdc0ba,44546
c5c413baf474a1e9819e31329618f33e57fcb3c6,963317
73532a7c280c2f29111df020d4a074985b3243a2,11176
51160b2b8250a422ec9c4697e6308047b9d9bba0,242590
ddd3b76151a6e1fe136a087b7f9498ede2eec83b,2561420
709bbb992f2c35274cea7257a44530b65a08df93,13788
4c0fe13a71a982773593846044f34e81997a1608,283700
f69b69c119dacf75e61e6f81f6577b280cd33e3b,203763
50b9d64e22cd889aeace16686fbc101815857a90,1016178
a5c38bf4f91d54d6d8d865717e6ae30413b9ce49,1255
b58d58d71c9d5bf3c6087e3672c032a6f087795f,252334
238356c928ccfab00cd09faa63c175d00758affd,145194
e5212c35aac502f654a5f61d5329a6ca3f8dcf1d,23231
2caf250e7b5376e75a24e44de7fd6b25bf04d51a,37379
6f7a6e31bdf052d66df0619949856b6d1e6d405c,3390
be69195246f5a60a354abf9da8b54cf177edd470,45605
5285b5fd11f0545b90741e4914288c277017dba5,50962
9edf1d651aefc5d04b48f55ac2066df12a4f05c9,483572
9d34eae76af971335b1c1c265ab196c45662e1a7,183210
906492b031e0194f77bd7686025a33b1de684054,597441
4eecf9db6a3c7ae261ba3936198e479bb2e016b5,11625
e0b7d541a7cb8254982469498fab9ef2d14eae88,1567908
a9069336044b2b6044b9e5d913835ec7c1be0c92,468496
ba6ecbded7a5ef7c37f3ff2b834956a0085da2c8,955989
b2440acc2ffed5a8aaa0d7d1f10b64b98a77cb13,55841
426403a4d7b7629227f33062597828670e209c01,380244
72aacf1dfd0d3357613ad96b552be8d948bc3607,5885
b7483d62b8774f2c7c285358c92bf90fdaecf55a,461142
ed7380b17643dac71d33ad5af776bceb6cfe9418,219294
3db80e21274873a7d68ebb70ffb8161eebbc55d8,465531
0ac938ae936c459749bcbc2084bdbb273ae97990,320262
0e1b88fb07456165f535574d8ded7e7cd9ecc9d5,10983463
cf740c72fb07615c8043315303f69c634c197997,922
c37bb8056d9ae92f513a73a5908ebb573d0f411b,1800238
4dbbb0c5ab6caf7f789bc825d2611b9a14d0a08b,4166407
75a72aec88e1216ff8d52c66ad672ba109a45718,84165
f7f86f7bd9f652c6bb789125737fd9036071ca68,788
3a6ff482d05de7f4102bdadd226b8a5295993866,80484
ad64e0cbae6f54e66b77edaf7ec169b1eb9cb78c,3840055
0bb933eb8b3695a2ecb3bc2b1bfbcd69e59de0e4,2051516
834e477748204cec1100a4baf4c28287f68eaadc,24487
b0336575e305e1d6bbc40d0de7fcb01f2d88393e,8929786
ddd3b76151a6e1fe136a087b7f9498ede2eec83b,109255
260b4ce547627968986ef6e2a2595c32050e177a,500688
86c07d624e93aa8342b7977a139d40fa45512042,429144
81a065713fd8f92c64532a9d323c4db272242783,2619516
a725f900517c05d89c1df1ab9fe5c55a2c017589,20887
77160a620ec766e68d8f95554e6f2027d6af0946,7411
6c1dc8ce02e7b815cb98ab91dd0c573c57fc602f,3356
c1d58854f984255ffce80b87bcf2563de07c58ee,44279
584a4b6635a6e933625f25e49d3ef6c9389d19f0,25738
0e386caf383e1d18632b560726a2b6019e03adee,699322
adc966b6ef07771348ad75605b52b35cddc95f83,194048
2b9ea3fc6fa4f77447c0db3b256c50d616ee0676,3068355
fb6ad5d59b51e24c4da80d21c8d50105a69ea149,4261715
243232e89314c1dd3d9d4466b901bfbc331cdc9a,3995968
4dc1c2a4bbc8da3917ba4edf93f19fdf4b7dcad7,1523825
3376e65da58c6a1e9ad624bf32f936965fb802e9,264921
be81eca0600244dd3ad14ac57350e19c2e3d24bc,1197654
c3b4bdb2899eeb6e4f2225bf2cb1b864a8c3fec4,53443
df1f0739b7432ac3eb25eea1b053566e3d8c667e,350017
0640d2c99da8b34b426fc2da40107ffee1ea608c,2890
5556727daa33b561a3f43baed177ada8158d1afe,30272
f362d29b5ad59c5ec9a3b7e9d832590daccd032c,2975
b3d42a1304158c757657d0e1ef47a1eb533277f6,27632
326130c6f34cc869b109964d6d311b71d935433c,52671
b54816d330016ca6af1ee1133b11d3cc03fff5bc,988542
f51afb92e83b70ab6cb442f55759b5ae00baaf10,33604
e5212c35aac502f654a5f61d5329a6ca3f8dcf1d,18909
6c420b617862642b30317eeb089f78727e12f30c,894476
a85d565774589c4244f9733bdfc18f79cd66e890,78174
010759ee5de38a7218d86bc0b4370ae7dece1b24,261597
1589bc436edfd16ff1b9eef5d920e2c1464a4100,59532
64b3ab29a01f12e7c40882936d35bb1e198e72e6,7326821
ee7bc671b9cc5b5b4bc3dc7553f34de1605bc6f3,337766
d5e5a7bb9b91c82f0fdd2544e33f46f46aee0fb2,47640
3061e893d0bc00c7d28486b209d1bd8aeb16afaf,830939
51160b2b8250a422ec9c4697e6308047b9d9bba0,15370
b2bb73375d5a8b519a3c61c0122a67d6657ced45,24472
b263a287d438091056822ea7791bff9a2c23023f,3989148
ca870b965b3e6403f644c824637804e999b68062,780232
e8c10efa6eb45ba994e2c651e76ce7eadf71870c,873772
6b407ddaae0e947c8ccfb4b3c1fa3ffcd3797bb8,1021841
1b3d045ab2a868cc183d1d00e1d21a5f203180a2,5397
1bce55ffa4ddf911537fa890a9d4dff80c1ab952,45641
b6c6f9bc87a0c38ca5d72b0e736e17ab82be176e,3864465
d748e272f8f5dc28d54e0a61387eb306a95d0f4c,102003
dab861a7d1d04a36e4e56348e5158cef9d7aa13f,1182692
ba9daee419f10744fdd8369c4970465481337257,368297
140fb036dfe5e3391f89b4db1d64774f05fe27d4,5667749
f7a67a201b11ffbb095dc7cd90dd214a41d79d92,17011
ca7080c64004a7fffeabff327c98bf738aa35d8a,25088
f61b12cab2f3ce1b5ed630b46d8e0b972bbd8d66,598
ac3d17d2ceaddaf71e99539a4b8e1722bbc35854,150406
c46b3080a20ea9659ab8ea29e6ea9ad3d8142713,12427
81aaab53ade7e712a98ae07459f1efe658bcd09e,13513
6f942b30aff6d81de1de80e59dd371f43d351356,4524
a210b8a259864ab182f49284b605eb0a477f4cdb,4553027
963d2534c29144d747044a4cdcd9d772b6fb8f3d,2363367
4bf498ecd7394ac0f0403cf245e60240ed4bc3be,103977
47dd7a66a63004a85872c09f25ecb2ac71025f50,360027
f292814fc8f539f313bc59f5e9a659d0252ecb65,137388
57a4525a39d2f00f21aea315c5a61244cb0bd478,3700
387c4587cc1c4364f4e6f479e50b5e3e70306e79,29695
f6a8588c81f38fab771062e6941fcc377d018cc9,1042432
cc94f2771e8049081ce68a1d734bb59682685c4f,153993
de9bd075de027b8fdd485eddb8af35c9ee25f791,1592303
2b8d2f36f32cbe0f1b444123d144be7c1e3fc568,3033
b8a29bba21c58653b8a011c81fd686c5c1226ce2,118340
b5ad3b0f50f2b0e5610e713455dee119256b97c2,77401
65704c443814d3ac7757125772e254c6cb018ced,43943
8ba0c5203d3dff39ae715d8d054d7197ba549ce2,26685
ffe8eb8b83737b8d5a2fc0a7cc80c3ea83d4fa31,12862
6e24118867cf7d33e1457eb8b9489c3cfe9c7748,149534
5bb22b3443e3c4444618e0eb0442f424db8f196e,4897647
1f110f5171cb45a419bc85ec463365f8e236f12c,3882741
465cba2070b8bde407bb184842442b0e8a1ec764,2864672
474ce5cc25f802af3a3f956612039d7d196e69e5,111110
5733f4c5e4a54487db8c65deca4a9acfc9ec2ae4,2503
1c3123979f3231fb53d5db7be9c3ac0c184afe1a,1550
40e1d19dd4f47e50a65a06681821713e8675f2c0,169505
c2da21379e2c386cdc5c46d082e517bdeb115ee8,16185
f6a8588c81f38fab771062e6941fcc377d018cc9,631294
480a6bba4d7ebef49b5071ec495aa3354a43f0c1,1225191
c952ee7623ed0bc4c11ca0e68c23627c1ddc8e59,624093
89cb9515f690f7d9667b6770982fdfb16be4c248,48934
21c3de6f0bd6e5d53070ffe7273295fa30cf10e3,65600
b4721aeeb16584f15f3b811373da8668fb423de6,597072
1b85e2f11e98e5ef6dde102f45ba025c5bd04e67,83635
f6b5dac39b8258728a047ec4f6442b571094eb9f,154191
5d3c8b625afa2f56a94aba8328aea81bb4e1a6c6,19646
5db606edc33a101e6b60ab1067a05dffe321213e,6772
3efcff521355303d9b0385acb9cc5574f60ca809,1652
243232e89314c1dd3d9d4466b901bfbc331cdc9a,1380
3c39d19a5f27e4c00a468060a7611eec1d586017,70211
482a3ddccf3cf30d29a0b8a340aab3cba068ff8c,618796
deeb93a61f0cdf09f657588fe555d66d85ca9b26,407183
30560cc62eef87eab63f34a3ee1ff9989ee96925,5969007
b59e47f3514134aad5b4184ec44f202c4f698c8b,116896
a826a07aa0bb5b1c564e817700f5408a7752e39c,563200
953a6429967c4e75691497d98fc5d68f108e88ad,8777917
69770c7e63e567259345861dcb0017a9db0b474e,61477
5dc61f4d610ae69ef0b833317256419c59c15965,843540
c29ecc15edd09d6a393d4275d21c7dd48b2be3f9,161373
3cbfcc7538beed68e696d523fd26f5cba823ba53,282147
9e91be8c0cabd650919502cfb1b66cad125289ea,10601371
01d24d85aff58d529993253126a1ca11a602f68c,3127716
45d0599fa414f8b7736e88306d2d6d4e5cfe9405,314675
d5e5a7bb9b91c82f0fdd2544e33f46f46aee0fb2,996494
dada8d4d1ee9f54c57f22f5c0d130088e0022122,436
7a0046d708d2fa5f51f834bab09bb24589a19cdf,1843212
586f5a61b00f9d7160d8eba67d9b906039136aaf,6308
d57b54ad7221bf591b05a28be0ed496243306ba0,607209
ffe94a7a26f9fd2d40ccf6b9c3b751b671719baa,3929
62a1b09bc23a0fe79fad48235d4961ae781695db,4245303
11f974c00e2d2fedec59ed6d2a29fe5b2742eff4,39037
69e73e5a4d13a0e7a7f578175cbfd94da471f8e2,121809
532d16c0b0c5388850675bd41dd6a181ebf7f2bf,1321672
0e82bd17b727cb766e8dbeef9124f0d481de8f11,10815329
9fb20e9a46ec0dc2e7abe3c391fd9a87737be17d,188456
fbb10739f865dbaacd33c120496429fa44cee8a4,124576
621682684b1ddce7f65c0340a8f6ae13e47ee4a9,113426
077ecf6428267296d5afd5ea2986db43eddceab3,72297
83d13a6b830758408d20127aafb39a9e47c3a0fc,215977
851a350511388fceab61ab492f7c62351d1af653,66805
06f7873521866bf1c903dfc47039fe2b35dc780e,795267
cc45e66fba42a57123ac05246346f6d8763d262b,4802219
08f9c1d74a1ebf038c9b9ba904c4285533e7dcb5,1401949
9f593ae98b2015b4fe0c8460eb2bb383f6be85f6,1402542
324db09994532bf8b708194224c357f40d213232,97749
a2757a5d93a944733a86ca6a42c5cb79afcd7adb,161355
9c41240f50cd92dbeb912aa975c68333e7c50e6c,1406063
02400549a9f6692cc614f6e7c4a7d1b789fcd0c7,1137109
34600c60ad7f8be1ae40094d6618e98b27289ab1,2648022
79facf5f72156086e7e1350127548953de26fcb9,177825
b2bb73375d5a8b519a3c61c0122a67d6657ced45,68649
7fcb36b92bf127e44b2f35952f6f1e957499c0ba,2226295
7bb565bbcd070cc32ad66703439dad205bef9182,55250
d118b743511be1762bd9b37944ec98f0ddf73afb,45658
26af4f21975c0e12f809e9ea76faaf7fda758d2e,7084724
c37bb8056d9ae92f513a73a5908ebb573d0f411b,3702740
dc4de8d7cea96b3501918975cd01bff81453f107,88373
75a72aec88e1216ff8d52c66ad672ba109a45718,260624
f51afb92e83b70ab6cb442f55759b5ae00baaf10,12891
b980ce485117fcb9e412ddead310d6c7081043ee,8521
48f732876ec35ccbbb076f4bdfc7561bf138f452,11523
32760e53c1ad739f976422f959998f2018de4fb7,83407
5823573ff326b809399a93466097611f035e53ce,2871621
eace7fb524c40cdf1881daa26241e62fc6b855a2,19407
a01691da878b10a931e1ef5c8cefcbf75f4881ab,21994
93385e04fbd981d4e4501b26fd15dea7b47eea39,6031
1b85e2f11e98e5ef6dde102f45ba025c5bd04e67,120185
820dcf1c3fa625287eff06ce04117dd47feb4969,1561563
1b85e2f11e98e5ef6dde102f45ba025c5bd04e67,546065
fb382bc0a748dcc60778e84927cc10a305eb1830,1226811
4dbbb0c5ab6caf7f789bc825d2611b9a14d0a08b,79855
24def43a457140062d1109456b9b957168e4c855,2497
724ef0440ae34d93495a9d714115b05db6ec2251,1699834
63463fe3f2b33ddf7784137e53b36f5ca579fa84,3999570
4df48a84121ea23a1494aeaa43aa365768b4da7b,205124
7a0046d708d2fa5f51f834bab09bb24589a19cdf,283514
d387dbe023092eb3514612c689c347261146134b,1386669
744cf5ccc137f8f871cc6fb28b21138dfd318dca,29867
d3592c43fb14e581adc49b3e20dc5583bc4309eb,4466
0d1d29692cd4f220968d0628a6f3fbb2221a351a,804079
a2757a5d93a944733a86ca6a42c5cb79afcd7adb,5084432
909920c49aad046846e50717ce1011f513456116,1001
cb32e99bf347d0a749163e561d8e030074e6a814,218890
48bad31cb0bbac0ec1c3e57608058d6205620602,15619
00d7fda48c7345d9ce7b254ecec7bcbc54434365,367743
4bade2228290d53452265bc5233cef6529106d31,3520
189c268285be96784d7c8dce805d4c8358f56dc0,2050011
2443b48ac713e456c54bef54388a6ecca64f4d21,10807189
2aa8fe7ca9ef0eb7e2a44babef7ba0208d71dc80,49552
a6a1b08a62aaa9f35bd366839586dd109859be54,108995
4dbbb0c5ab6caf7f789bc825d2611b9a14d0a08b,656543
d795c6ea43f2d5e310ff7f040d0aba1d836f71a0,643699
aec5b0429b522f3a965312789508a9bd99b1d824,6240621
7324a5ace3cabc15608b4e7a7ace77e13d6f02df,869829
06f7873521866bf1c903dfc47039fe2b35dc780e,2703889
16393bc6268723e0930d0e933daa90fa4cbf54be,4986131
562030f678f647181c37ccd0d8ea856458a43860,842
f4ec3142bb25bc3adf3b0e0b5d13c7c3672fc97a,71692
2f4f3d9cd87e1081925dc973cddf0210e2626110,14565
83c1dca8fc861a31592484e79ccbd83ac5138ec7,3650
65ae182ae5613b5149bbd5bffcb1280559a5a29b,7172
8720f146fb34caa24caf77a05c487629e41d74d2,1077555
cef2e1a025ee19e172613416d517e61a0321662f,39402
7829c471fd2688920124654fae44199942003156,52938
300ca9940f7f89770dcc379058fb58b8e3f361ad,319045
46214b1672b7634e853e477b5233f19070691dd9,5721217
0ac938ae936c459749bcbc2084bdbb273ae97990,151588
b68f68265a42dae34f41596307c7684609bc3209,462
127260f71a9e217f47e23530ea1d7a95c3a74485,4018689
0595953e00ccbadd4560459c763bf0c35de4d6bd,4672
acab6cc28de8ae69f404af734b48ef365c5cc159,1661966
4ab998bfa7e316c44b020848913dddc0fcac8afa,4232020
518dda8743557789dc611ae1c5cc3433c8e757e6,3241048
9b2c6c5e00cb11b573eafbec2d4112e152cbdd3e,2194919
b3158eaeed082f53e6d8211b8f1972ea2edf8418,2434882
8afd3928b6e06b69c1cf7781446c776e72d13aab,233659
e52954b74eb148254f09981b841769eca8ad75d5,531507
c7a6cea56bf150b040846cc08fb6312c1a9a0f15,5057
e923ab4cedcbbc16a98b262080db8c9c94e79760,16607
0e1b88fb07456165f535574d8ded7e7cd9ecc9d5,1199949
6aa6a0e3ce6f943317d313700e79128bd5be58e3,6682
72aa59e82103058cd3b88553fa0a52c18891d593,16340
62a9d0f050eb0a6b5cb22d15af1d7ecd4a347a50,214801
ff04865fd961db30832f48f97fbe26bd2e4c70fe,3009904
3a5fba0bf35af9a36b2479c3c1d28af1148e9ae6,13609
488ac5fca25814b5890a947efd8f25476cf13e9d,3598681
efedc66191c8bebab7961a4378c681420893f965,116413
eb75e1486267283c0cbcb91655baf92e9d6c2425,3707627
c372ba2b82557ce03bf1945590a0338fe8ce08c3,746
6c1dc8ce02e7b815cb98ab91dd0c573c57fc602f,27872
6082145e9f7e2dbb9708bb6d8900a3bcd9a7e3f5,406147
563d9510739cadb5446fe35cccc818f40f548fb1,69023
2bcf51b63509cb7e83b503a434f7ec8bb1285018,111406
a965457585a9c3c74cbd3dd43f87acb854e02edb,586406
cf589bf0dcc98f7c904e659c0fff011095d0bd86,547702
862490731cb78746aa1114c84c26852ec6bbca28,6547898
8fc5d58592e8918456d024a1da6ddfeb99784314,141557
11b2cca0ee5ef64c70c8d83800fded6d82eb9052,865165
63d31bca2dc223ed59258cb27812d5cb9509d67d,1280835
9b6e75734f59a618d33f1501e84b8df47ac13724,110784
e80f65dd4a5732fd536ecdc352f08da4f991b975,950521
ee49449fac3256d515ae989a31d2591a161adc3f,663958
5493487a8656f505c281b1faca6e099581587cb4,1085660
f9f258628c5c9cf2193f7378f5d9eb886d7e48d0,44246
691f0c0865769e2329edd16d04654c48a864a30b,1354658
69d765491dd982e7a0f46319e81660980826f182,31620
0c32e0c9ed8d6ee0c4634b509af4b8463b0f7ccb,290997
f0616a69953d03b60c018d12fb7b3df2d6c134dc,18383
72aacf1dfd0d3357613ad96b552be8d948bc3607,105
64736cd6482008731bfaf3e9acf38734747cb803,38762
ba8da828a985604bc08702f934073a541d108570,630680
5303abc5e3e5eda911b53c2597706fd20715810e,647897
1493bfeddd3e9be9437b702e366ad088f86f671d,1078238
4dbbb0c5ab6caf7f789bc825d2611b9a14d0a08b,3801
03330c6aeec707bc80f76b8f99350a91c5947098,7837
9d4769083086dd86f1601aadf5ad65a96abaf18b,2767
5a76d32d2d9032e826398ad78b44f35c0e22cd76,324205
fd5813eea6e82c22836502cf0dfa395cbb4a3371,429824
eafee5879e8ed5f1a8d0516b5efd8b25ef2c1018,25877
8655dcf9eb990faba300f88ab4e052372a2781dd,6449109
c64061630e19ab8274ae09f8cb74e388f222617f,195008
7a0046d708d2fa5f51f834bab09bb24589a19cdf,1347
c475bec02559c746a1fefecb8f94b3541e899000,152193
5303abc5e3e5eda911b53c2597706fd20715810e,3760613
580f5031fe54ee8e4a7b2fef842dfb72ffbab3da,818075
095535db2825deab1d42863e1dc5e1031bba9bc4,1473344
ee0a0114faa760d56d045a7c9d9602177630af37,76090
5e446c997978a818447a580f5a74b1aba0b99532,6312
a9bf183703a9cff8fc627973dc15cec296a4b119,229
7b12b31a798f2c2bf21a130c0632601fea666dc5,101976
b6c715ba87e97c82b6cecdf052a23a4995c21f38,64675
108bc8af199b02f74e083b411cafc88c03794aa6,169709
410069a0c96f21a361ba2e2588a4227b4840806b,4294
4dbbb0c5ab6caf7f789bc825d2611b9a14d0a08b,161406
93385e04fbd981d4e4501b26fd15dea7b47eea39,71427
05f0cda16a9771cb083494d1b13b36ef4a7ad8b5,1318505
3a6ff482d05de7f4102bdadd226b8a5295993866,628573
03dcd4e42c84f2773693e3b324747044c68c4a99,998329
3f56bed6990972cdee144819792ecfab7e2ba1fb,8089
5df2f104b7330dfcb538881e7fa5358f5bce0fc6,4229316
179108c2de0a19e35ac391005d0ca6ebff6e056f,328286
0dc1d399a61d6a0dd5237bc55e31820a13320988,2188
b9ca19062bbbf83fdeb79da0d141db487a472e67,4387789
b6a696fa3d40a7c5ac4c54214737108638560f08,721822
3e4d55d977c8a5b0add0033ecc6d97572936d703,31725
ddcbb71355b26460c00a4028d1b354c214ff2fd6,24112
f59c9b5ea81c59725aa21e708362ab7b7cac5929,32103
e78bbc24984127938ed331d2fb66baca076a3192,4397370
9b3214be44db397ae0b021e853204851837a9146,8678
f5e186e17cbe5f4108c62d11eae6ad1c8246a6dc,619136
f7d7ac82dc6a49ecffcc1cb9c13ac5176a1bf3c4,66322
482a3ddccf3cf30d29a0b8a340aab3cba068ff8c,38846
06059a9fe3fff733c2d046ed28fd3b475588eca3,72855
6da4327e1353ee97c337705215bf3ec2753b6b38,294340
59e117139a3ab3bf057271a0adf9be25d903b108,413219
74397a4b98d8f88473139f96fd924a70521600d6,343979
70d893768984fc640834bb3a86eacb4b0c98e7f1,813053
3a2970e843e97d0ef3769d1baa0564d58874706a,182054
dba19bd0e4bdf692f8a88d12368415fbf274cd12,421055
d8e8f5ad0f990c57033c624c79098e8ef9e8ff37,200387
fc8ac08660f19984e23cdf31a3f78b9467df2d54,4880696
69f538d0853db81e2c68c5fc77292b77d3271890,22957
756a523eae0f45a5238c32c04facf546fb437282,3065163
72b0abab34edd851f71a47c571f4a2419b32c018,686895
deeb93a61f0cdf09f657588fe555d66d85ca9b26,5063684
bb1e41cf4ade5bb173f306bdff50b1868534ec1f,884108
961b1474704fa12b7d29cfcda71e6b7ecc441f5a,366020
8601f3a1d74079524ddd32ba7edc51120d420b27,694080
2b59db5692914dcd6a5ae16156f1dcb483a90774,315955
c8f513386c17064484be95e45b1a72375f0d1ce0,9957
0edc42336ae8f02697ccd52a8f19eb58e2342855,69380
eccb08cbf807c277d6b62a7cef35db1e2844f355,132853
5d3c8b625afa2f56a94aba8328aea81bb4e1a6c6,9775229
5493487a8656f505c281b1faca6e099581587cb4,598905
4c1c454d5c33b7f34499c6c66f73761d5c0c8dff,306626
6ec050c5c2e8f1f73ded2f838bd108f7b964773a,4509
5df9df9b259812fa031d86fc4ec4af1402b03d39,153192
523efdd048bfaf7ec4eb248e3de01bb29e112b16,3358084
f8298bc1aae7933633ecde6f557af7ea695bd8db,218
4f872387d938101f47fd8846b9ae42f26e8944ff,775985
eae36c0fdc4f3368446ecb5cbd03bebb889bb582,884147
df3b5596f5a5fcea8f57952f5792d98a38e0ade3,377975
688d5649fbc8d1a37c04cd57c88b66f996db537b,6177
6f7a6e31bdf052d66df0619949856b6d1e6d405c,5424
f7d7ac82dc6a49ecffcc1cb9c13ac5176a1bf3c4,851858
16393bc6268723e0930d0e933daa90fa4cbf54be,1021597
079a83a28ab88047e61b9c06cafb1b514fdca8c4,1103665
108bc8af199b02f74e083b411cafc88c03794aa6,26493
30c9dcae5cb49285a62c53033803ddfc311564e0,2579689
948a15d611a2afea08dff3a059887464adafe3a2,382535
51160b2b8250a422ec9c4697e6308047b9d9bba0,217961
8755bd8837d54f8f85d91bab65e7dc7442def454,113132
335834d4a3eb532d3ba6893693cb7fabbcffe297,1233940
17b35d3a036bd40f1ea55b7d5bba1734af83dac9,173670
90dfc580ec9bcffd8b63db2cf6febcf7353fc1a5,362031
e5212c35aac502f654a5f61d5329a6ca3f8dcf1d,3224419
10e02f8eefc0a45b933c87374dfbee7c30867943,4968217
2098f1f49afa2a33cb1dc0394ec10b4bd3ed3fbb,426378
a0c4c58672cc7fe9131b8adfb9d465396ab60ead,4826100
c2da21379e2c386cdc5c46d082e517bdeb115ee8,206457
9be299f2e087c86c7dde80d09d6213e0a72a2e8b,1835743
479a7d4a71abb3ab5205d4c0c3bf3c4362a41837,1603818
1275e52a17f91c6c16e5d9375bc0ea316cdebf3d,6621035
c77651acbdb6d8a7c1f1d5fa76f9954f0ccd54d2,249591
f2d0ce16222cc13767286d5f3c8f1bda6a1401d7,46650
d7e138ee81013afdd39cda0d0f8a0a93120e0ffe,342622
f41ac1a2654362b02a5d1b70f9ede7de0c747c5e,107259
f6f56ca1d1d3b3fcdb281cfb1a5f713e654d4109,32256
2c590b3ef26f41697cfb1fa77bdbbc7d6f8dd0c6,18823
1ba8e9545e4653b6254babdd54f6c9eabbf4b4f2,150714
185d2dfc864d408c8e4c306419a9b536d323e277,536402
b8849cf92e38da2a28a3adcc84585d4063f4f199,290529
70d893768984fc640834bb3a86eacb4b0c98e7f1,993483
93b3d072ae7e6e3e676c8c72c0243e1ee2de3aec,3840429
ec9e83d7fd5425ab92ffab716f011a947f275d1d,308565
3793c1998a0a7276c8127d096dbc2f37ca691a22,1023
b74651b91624709b689b78110f27d2608dee9ece,3773249
b24cb73f3ea54eead2417d699337dcec96807b16,1947242
61fadf625283caa7c8b3be24b87e4b7a2a687a1f,149270
63ffd34a977830629e28e6ba90462333dfaa0748,723858
a5c38bf4f91d54d6d8d865717e6ae30413b9ce49,6207
8e7291124a4747a71a73724122026056ba356592,4197
2e0d28dbca96d150e49521b20969076a7de6ad3c,140
93eafd91d49554aa16e2a969abe0d441902a2801,1935160
c5c413baf474a1e9819e31329618f33e57fcb3c6,30277
da0d217fbb786b89ef531e83de3c7a6f07a974b7,160404
108bc8af199b02f74e083b411cafc88c03794aa6,3747468
51160b2b8250a422ec9c4697e6308047b9d9bba0,23
f4ec3142bb25bc3adf3b0e0b5d13c7c3672fc97a,9646665
5d58d377c3fbad82235071a4f6128d198172b3a3,3517343
b92d8b3b695017877bc951d5c0178934cc887818,120
393b3da220212109be030e5fda43433ab2d16ebc,727250
2cfe5f2ac1d6b59dc45c7a0a6450949551cb4cab,276502
